key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes
2236,TEACHER-REPORTED PROBLEM BEHAVIOUR IN TURKISH IMMIGRANT AND DUTCH CHILDREN: A CROSS-CULTURAL COMPARISON,2000,1,1,ACTA PSYCHIATRICA SCANDINAVICA,0001-690X,102,6,439,CRIJNEN AAM and BENGI-ARSLAN L and VERHULST FC,10.1034/J.1600-0447.2000.102006439.X,,MUNKSGAARD INT PUBL LTD,,, 
2237,EMOTION MANAGEMENT SKILLS IN SEXUALLY MALTREATED AND NONMALTREATED GIRLS: A DEVELOPMENTAL PSYCHOPATHOLOGY PERSPECTIVE,2000,1,1,DEVELOPMENT AND PSYCHOPATHOLOGY,0954-5794,12,1,47,SHIPMAN K and ZEMAN J and PENZA S and CHAMPION K,10.1017/S0954579400001036,,CAMBRIDGE UNIV PRESS,,, 
2238,CHILD MENTAL HEALTH PROBLEMS IN ARAB CHILDREN: APPLICATION OF THE STRENGTHS AND DIFFICULTIES QUESTIONNAIRE,2000,1,1,INTERNATIONAL JOURNAL OF SOCIAL PSYCHIATRY,0020-7640,46,4,266,THABET AA and STRETCH D and VOSTANIS P,10.1177/002076400004600404,,AVENUE PUBLISHING COMPANY,,, 
2239,"LIFE EVENTS, LOCUS OF CONTROL, AND BEHAVIORAL PROBLEMS AMONG CHINESE ADOLESCENTS",2000,1,1,JOURNAL OF CLINICAL PSYCHOLOGY,0021-9762,56,12,1565,LIU XC and KURITA H and UCHIYAMA M and OKAWA W and LIU LQ and MA DD,10.1002/1097-4679(200012)56:12<1565::AID-7>3.0.CO;2-U,,JOHN WILEY & SONS INC,,, 
2240,"PATTERNS AND CORRELATES OF AGREEMENT BETWEEN PARENT, TEACHER, AND MALE ADOLESCENT RATINGS OF EXTERNALIZING AND INTERNALIZING PROBLEMS",2000,1,1,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0022-006X,68,6,1038,YOUNGSTROM E and LOEBER R and STOUTHAMER-LOEBER M,10.1037/0022-006X.68.6.1038,,AMER PSYCHOLOGICAL ASSOC,,, 
2241,A 2-YEAR FOLLOW-UP OF THE EFFECTIVENESS OF TRADITIONAL CHILD PSYCHOTHERAPY,2000,1,1,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0022-006X,68,6,1094,WEISS B and CATRON T and HARRIS V,10.1037/0022-006X.68.6.1094,,AMER PSYCHOLOGICAL ASSOC,,, 
2242,THE ADOLESCENT UNRESOLVED ATTACHMENT QUESTIONNAIRE: THE ASSESSMENT OF PERCEPTIONS OF PARENTAL ABDICATION OF CAREGIVING BEHAVIOR,2000,1,1,JOURNAL OF GENETIC PSYCHOLOGY,0022-1325,161,4,493,WEST M and ROSE S and SPRENG S and ADAM K,10.1080/00221320009596727,,HELDREF PUBLICATIONS,,, 
2243,MEASURING ATTITUDES TOWARD ADULT SIBLING RELATIONSHIPS: THE LIFESPAN SIBLING RELATIONSHIP SCALE,2000,1,1,JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS,0265-4075,17,6,707,RIGGIO HR,10.1177/0265407500176001,,SAGE PUBLICATIONS LTD,,, 
2244,"ATTAINING NOCTURNAL URINARY CONTROL, NOCTURNAL ENURESIS, AND BEHAVIORAL PROBLEMS IN CHINESE CHILDREN AGED 6 THROUGH 16 YEARS",2000,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,39,12,1557,LIU XC and SUN ZX and UCHIYAMA M and LI Y and OKAWA M,10.1097/00004583-200012000-00020,,ELSEVIER SCIENCE INC,,, 
2245,"PERCEPTIONS OF THE FAMILY, DELINQUENCY, AND EMOTIONAL ADJUSTMENT AMONG YOUTH",2000,1,1,PERSONALITY AND INDIVIDUAL DIFFERENCES,0191-8869,29,6,1169,GOLDSTEIN M and HEAVEN PCL,10.1016/S0191-8869(99)00264-0,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
2246,"HEALTH STATUS AND RISK BEHAVIOR OF ADOLESCENTS IN THE NORTH OF MADRID, SPAIN",2000,1,1,JOURNAL OF ADOLESCENT HEALTH,1054-139X,27,5,351,HIDALGO I and GARRIDO G and HERNANDEZ M,10.1016/S1054-139X(00)00100-2,,ELSEVIER SCIENCE INC,,, 
2247,THE IMPACT OF DOMESTIC VIOLENCE ON INDIVIDUALS,2000,1,1,MEDICAL JOURNAL OF AUSTRALIA,0025-729X,173,8,427,ASTBURY J and ATKINSON J and DUKE JE and EASTEAL PL and KURRLE SE and TAIT PR and TURNER J,10.5694/J.1326-5377.2000.TB139274.X,,AUSTRALASIAN MED PUBL CO LTD,,, 
2248,CROSS-CULTURAL GENERALIZABILITY OF CBCL SYNDROMES ACROSS THREE CONTINENTS: FROM THE USA AND HOLLAND TO AUSTRALIA,2000,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,28,5,439,HEUBECK BG,10.1023/A:1005131605891,,SPRINGER/PLENUM PUBLISHERS,,, 
2249,REGULATION OF NEGATIVE AFFECT DURING MOTHER-CHILD PROBLEM-SOLVING INTERACTIONS: ADOLESCENT DEPRESSIVE STATUS AND FAMILY PROCESSES,2000,1,1,JOURNAL OF ABNORMAL CHILD PSYCHOLOGY,0091-0627,28,5,467,SHEEBER L and ALLEN N and DAVIS B and SORENSEN E,10.1023/A:1005135706799,,SPRINGER/PLENUM PUBLISHERS,,, 
2250,PREDICTION OF ELEMENTARY SCHOOL CHILDREN'S EXTERNALIZING PROBLEM BEHAVIORS FROM ATTENTIONAL AND BEHAVIORAL REGULATION AND NEGATIVE EMOTIONALITY,2000,1,1,CHILD DEVELOPMENT,0009-3920,71,5,1367,EISENBERG N and GUTHRIE IK and FABES RA and SHEPARD S and LOSOYA S and MURPHY BC and JONES S and POULIN R and REISER M,10.1111/1467-8624.00233,,WILEY-BLACKWELL,,, 
2251,BEHAVIOURAL AND EMOTIONAL PROBLEMS IN CHILDREN OF ALCOHOLIC MOTHERS AND FATHERS,2000,1,1,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,1018-8827,9,3,219,CHRISTENSEN HB and BILENBERG N,10.1007/S007870070046,,SPRINGER,,, 
2252,"PARENTAL WARMTH, CONTROL, AND INDULGENCE AND THEIR RELATIONS TO ADJUSTMENT IN CHINESE CHILDREN: A LONGITUDINAL STUDY",2000,1,1,JOURNAL OF FAMILY PSYCHOLOGY,0893-3200,14,3,401,CHEN XY and LIU MW and LI D,10.1037//0893-3200.14.3.401,,AMER PSYCHOLOGICAL ASSOC,,, 
2253,PATHWAYS FROM EMOTIONAL ADJUSTMENT TO GLYCEMIC CONTROL IN YOUTHS WITH DIABETES IN HONG KONG,2000,1,1,JOURNAL OF PEDIATRIC PSYCHOLOGY,0146-8693,25,6,393,STEWART SM and LEE PWH and LOW LCK and CHENG A and YEUNG W and HUEN KF and O'DONNELL D,10.1093/JPEPSY/25.6.393,,OXFORD UNIV PRESS INC,,, 
2254,CHILDREN'S RELATIONSHIP WITH TEACHERS AND BONDS WITH SCHOOL AN INVESTIGATION OF PATTERNS AND CORRELATES IN MIDDLE CHILDHOOD,2000,1,1,JOURNAL OF SCHOOL PSYCHOLOGY,0022-4405,38,5,423,MURRAY C and GREENBERG MT,10.1016/S0022-4405(00)00034-0,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
2255,POSTTRAUMATIC STRESS SYMPTOMS IN PARENTALLY BEREAVED CHILDREN AND ADOLESCENTS,2000,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,39,9,1112,STOPPELBEIN L and GREENING L,10.1097/00004583-200009000-00010,,LIPPINCOTT WILLIAMS & WILKINS,,, 
2256,COPING STYLES AND PSYCHOSOMATIC PROBLEMS: ARE THEY RELATED?,2000,1,1,PSYCHOPATHOLOGY,0254-4962,33,5,235,RUCHKIN VV and EISEMANN M and HAGGLOF B,10.1159/000029151,,KARGER,,, 
2257,AUSTRALIAN ADOLESCENTS' EXPLANATIONS OF JUVENILE DELINQUENCY,2000,1,1,AUSTRALIAN JOURNAL OF PSYCHOLOGY,0004-9530,52,2,119,TYSON GA and HUBERT C,10.1080/00049530008255377,,AUSTRALIAN PSYCHOLOGICAL SOC,,, 
2258,COMMUNITY VIOLENCE EXPOSURE AND CHILDREN'S SOCIAL ADJUSTMENT IN THE SCHOOL PEER GROUP: THE MEDIATING ROLES OF EMOTION REGULATION AND SOCIAL COGNITION,2000,1,1,JOURNAL OF CONSULTING AND CLINICAL PSYCHOLOGY,0022-006X,68,4,670,SCHWARTZ D and PROCTOR LJ,10.1037/0022-006X.68.4.670,,AMER PSYCHOLOGICAL ASSOC,,, 
2259,PATTERNS OF CHILDREN'S COPING WITH LIFE STRESS: IMPLICATIONS FOR CLINICIANS,2000,1,1,AMERICAN JOURNAL OF ORTHOPSYCHIATRY,0002-9432,70,3,351,DONALDSON D and PRINSTEIN MJ and DANOVSKY M and SPIRITO A,10.1037/H0087689,,AMER ORTHOPSYCHIATRIC ASSOC,,, 
2260,PREDICTORS OF PSYCHOPATHOLOGY IN YOUNG ADULTS REFERRED TO MENTAL HEALTH SERVICES IN CHILDHOOD OR ADOLESCENCE,2000,1,1,BRITISH JOURNAL OF PSYCHIATRY,0007-1250,177,,59,VISSER JH and VAN DER ENDE J and KOOT HM and VERHULST FC,10.1192/BJP.177.1.59,,ROYAL COLLEGE OF PSYCHIATRISTS,,, 
2261,IMPLICATIONS OF ATTACHMENT STYLE FOR PATTERNS OF HEALTH AND ILLNESS,2000,1,1,CHILD CARE HEALTH AND DEVELOPMENT,0305-1862,26,4,277,FEENEY JA,10.1046/J.1365-2214.2000.00146.X,,BLACKWELL SCIENCE LTD,,, 
2262,ACCULTURATION AND PSYCHOLOGICAL WELL-BEING AMONG IMMIGRANT ADOLESCENTS IN FINLAND: A COMPARATIVE STUDY OF ADOLESCENTS FROM DIFFERENT CULTURAL BACKGROUNDS,2000,1,1,JOURNAL OF ADOLESCENT RESEARCH,0743-5584,15,4,446,LIEBKIND K and JASINSKAJA-LAHTI I,10.1177/0743558400154002,,SAGE PUBLICATIONS INC,,, 
2263,BEHAVIOURAL AND EMOTIONAL PROBLEMS IN EARLY-TREATED ADOLESCENTS WITH PHENYLKETONURIA IN COMPARISON WITH DIABETIC PATIENTS AND HEALTHY CONTROLS,2000,1,1,JOURNAL OF INHERITED METABOLIC DISEASE,0141-8955,23,5,487,WEGLAGE J and GRENZEBACH M and PIETSCH M and FELDMANN R and LINNENBANK R and DENECKE J and KOCH HG,10.1023/A:1005664231017,,WILEY,,, 
2264,CONTINUITY AND CHANGE OF PSYCHOPATHOLOGY FROM CHILDHOOD INTO ADULTHOOD: A 14-YEAR FOLLOW-UP STUDY,2000,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,39,7,850,HOFSTRA MB and VAN DER ENDE J and VERHULST FC,10.1097/00004583-200007000-00013,,LIPPINCOTT WILLIAMS & WILKINS,,, 
2265,DIFFERENCES IN THE LINGUISTIC REPRESENTATION OF RELATIONSHIPS OF 10- TO 14 YEARS OLD BOYS FROM DIVORCED AND NON-DIVORCED FAMILIES,2000,1,1,PRAXIS DER KINDERPSYCHOLOGIE UND KINDERPSYCHIATRIE,0032-7034,49,6,399,BOHM B and GROSSMANN KE,NA,,VANDENHOECK & RUPRECHT,,, 
2266,HOSPITALIZATION FOR SUICIDE ATTEMPT AND COMPLETED SUICIDE: EPIDEMIOLOGICAL FEATURES IN A MANAGED CARE POPULATION,2000,1,1,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,0933-7954,35,7,288,IRIBARREN C and SIDNEY S and JACOBS DR and WEISNER C,10.1007/S001270050241,,SPRINGER HEIDELBERG,,, 
2267,SCHOLASTIC ACHIEVEMENT OF ADOLESCENT REFUGEES FROM CAMBODIA AND CENTRAL AMERICA,2000,1,1,ADOLESCENCE,0001-8449,35,138,243,ROUSSEAU C and DRAPEAU A,NA,,LIBRA PUBLISHERS INC,,, 
2268,ADOLESCENT SOCIAL AND EMOTIONAL COMPETENCE THROUGH WORK-BASED MENTORING PROGRAMS,2000,1,1,INTERNATIONAL JOURNAL OF PSYCHOLOGY,0020-7594,35,3,412,WHITCAVITCH-DEVOY JE,NA,,PSYCHOLOGY PRESS,,, 
2269,PREVALENCE OF BEHAVIORAL/EMOTIONAL PROBLEMS IN YOUTHS WITH MILD OR MODERATE INTELLECTUAL DISABILITY,2000,1,1,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,0964-2633,44,,352,KOOT HM and DEKKER MC,NA,,BLACKWELL SCIENCE LTD,,, 
2270,ONE-YEAR PREDICTION OF BEHAVIOURAL/EMOTIONAL PROBLEMS IN ADOLESCENTS WITH MILD OR MODERATE INTELLECTUAL DISABILITY,2000,1,1,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,0964-2633,44,,352,KOOT HN and DEKKER MC,NA,,BLACKWELL SCIENCE LTD,,, 
2271,SOCIAL SUPPORT FROM PARENTS AND FRIENDS AND EMOTIONAL PROBLEMS IN ADOLESCENCE,2000,1,1,JOURNAL OF YOUTH AND ADOLESCENCE,0047-2891,29,3,319,HELSEN M and VOLLEBERGH W and MEEUS W,10.1023/A:1005147708827,,KLUWER ACADEMIC/PLENUM PUBL,,, 
2272,"SOCIABLE AND PROSOCIAL DIMENSIONS OF SOCIAL COMPETENCE IN CHINESE CHILDREN: COMMON AND UNIQUE CONTRIBUTIONS TO SOCIAL, ACADEMIC, AND PSYCHOLOGICAL ADJUSTMENT",2000,1,1,DEVELOPMENTAL PSYCHOLOGY,0012-1649,36,3,302,CHEN XY and LI D and LI ZY and LI BS and LIU MW,10.1037/0012-1649.36.3.302,,AMER PSYCHOLOGICAL ASSOC,,, 
2273,EFFECTIVE SCHOOL-BASED MENTAL HEALTH INTERVENTIONS: ADVANCING THE SOCIAL SKILLS TRAINING PARADIGM,2000,1,1,JOURNAL OF SCHOOL HEALTH,0022-4391,70,5,191,EVANS SW and AXELROD JL and SAPIA JL,10.1111/J.1746-1561.2000.TB06471.X,,AMER SCHOOL HEALTH ASSOC,,, 
2274,BEHAVIOURAL AND EMOTIONAL DIFFICULTIES IN STUDENTS ATTENDING SCHOOLS FOR CHILDREN AND ADOLESCENTS WITH SEVERE INTELLECTUAL DISABILITY,2000,1,1,JOURNAL OF INTELLECTUAL DISABILITY RESEARCH,0964-2633,44,,124,CORMACK KFM and BROWN AC and HASTINGS RP,10.1046/J.1365-2788.2000.00251.X,,BLACKWELL SCIENCE LTD,,, 
2275,EPILEPSY AND ASSOCIATED PSYCHOPATHOLOGY IN YOUNG PEOPLE WITH INTELLECTUAL DISABILITY,2000,1,1,JOURNAL OF PAEDIATRICS AND CHILD HEALTH,1034-4810,36,2,172,LEWIS JN and TONGE BJ and MOWAT DR and EINFELD SL and SIDDONS HM and REES VW,10.1046/J.1440-1754.2000.00487.X,,BLACKWELL SCIENCE ASIA,,, 
2276,ANALYSIS OF BEHAVIORAL SKILLS UTILIZED BY SUICIDAL ADOLESCENTS RECEIVING DIALECTICAL BEHAVIOR THERAPY,2000,1,1,COGNITIVE AND BEHAVIORAL PRACTICE,1077-7229,7,2,183,MILLER AL and WYMAN SE and HUPPERT JD and GLASSMAN SL and RATHUS JH,10.1016/S1077-7229(00)80029-2,,ASSOC ADV BEHAVIOR THERAPY,,, 
2277,VERBAL BIAS IN RECOGNITION OF FACIAL EMOTIONS IN CHILDREN WITH ASPERGER SYNDROME,2000,1,1,JOURNAL OF CHILD PSYCHOLOGY AND PSYCHIATRY AND ALLIED DISCIPLINES,0021-9630,41,3,369,GROSSMAN JB and KLIN A and CARTER AS and VOLKMAR FR,10.1111/1469-7610.00621,,CAMBRIDGE UNIV PRESS,,, 
2278,OUTCOME AND FOLLOW-UP STUDY OF AN ADOLESCENT PSYCHIATRIC DAY TREATMENT SCHOOL PROGRAM,2000,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,39,3,320,MILIN R and COUPLAND K and WALKER S and FISHER-BLOOM E,10.1097/00004583-200003000-00014,,ELSEVIER SCIENCE INC,,, 
2279,EVIDENCE-BASED PRACTICE IN FAMILY THERAPY AND SYSTEMIC CONSULTATION - I CHILD-FOCUSED PROBLEMS,2000,1,1,JOURNAL OF FAMILY THERAPY,0163-4445,22,1,29,CARR A,10.1111/1467-6427.00137,,WILEY,,, 
2280,COMPETENCE AND BEHAVIORAL/EMOTIONAL PROBLEMS AMONG TAIWANESE ADOLESCENTS AS REPORTED BY PARENTS AND TEACHERS,2000,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,39,2,232,YANG HJ and SOONG WT and CHIANG CN and CHEN WJ,10.1097/00004583-200002000-00024,,LIPPINCOTT WILLIAMS & WILKINS,,, 
2281,ASSOCIATIONS OF SYMPTOMS OF ANXIETY DISORDERS AND SELF-REPORTED BEHAVIOR PROBLEMS IN NORMAL CHILDREN,2000,1,1,PSYCHOLOGICAL REPORTS,0033-2941,86,1,157,MURIS P and MERCKELBACH H and MOULAERT V and GADET B,10.2466/PR0.2000.86.1.157,,SAGE PUBLICATIONS INC,,, 
2282,AGGRESSION AND PEER VICTIMIZATION AS PREDICTORS OF SELF-REPORTED BEHAVIORAL AND EMOTIONAL ADJUSTMENT,2000,1,1,AGGRESSIVE BEHAVIOR,0096-140X,26,5,345,KHATRI P and KUPERSMIDT JB and PATTERSON C,10.1002/1098-2337(2000)26:5<345::AID-AB1>3.0.CO;2-L,,WILEY-BLACKWELL,,, 
2283,"EMOTION, REGULATION, AND MORAL DEVELOPMENT",2000,1,1,ANNUAL REVIEW OF PSYCHOLOGY,0066-4308,51,,665,EISENBERG N,10.1146/ANNUREV.PSYCH.51.1.665,,ANNUAL REVIEWS,,, 
2284,A MULTIMETHOD ASSESSMENT OF BEHAVIORAL AND EMOTIONAL ADJUSTMENT IN CHILDREN WITH ASTHMA,2000,1,1,JOURNAL OF PEDIATRIC PSYCHOLOGY,0146-8693,25,1,35,KLINNERT MD and MCQUAID EL and MCCORMICK D and ADINOFF AD and BRYANT NE,10.1093/JPEPSY/25.1.35,,OXFORD UNIV PRESS INC,,, 
2285,DEVIANT FRIENDS AND EARLY ADOLESCENTS' EMOTIONAL AND BEHAVIORAL ADJUSTMENT,2000,1,1,JOURNAL OF RESEARCH ON ADOLESCENCE,1050-8392,10,2,173,BRENDGEN M and VITARO F and BUKOWSKI WM,10.1207/SJRA1002_3,,LAWRENCE ERLBAUM ASSOC INC,,, 
2286,THE PERCEIVED SOCIAL CONTEXTS OF ADOLESCENTS' MISCONDUCT: A COMPARATIVE STUDY OF YOUTHS IN THREE CULTURES,2000,1,1,JOURNAL OF RESEARCH ON ADOLESCENCE,1050-8392,10,3,365,GREENBERGER E and CHEN CS and BEAM M and WHANG SM and DONG Q,10.1207/SJRA1003_7,,LAWRENCE ERLBAUM ASSOC INC,,, 
2287,THE PERSISTENCE OF PSYCHIATRIC DEVIANCE FROM THE AGE OF 8 TO THE AGE OF 15 YEARS,2000,1,1,SOCIAL PSYCHIATRY AND PSYCHIATRIC EPIDEMIOLOGY,0933-7954,35,1,5,KUMPULAINEN K and RASANEN E and HENTTONEN I and HAMALAINEN M and ROINE S,10.1007/S001270050002,,DR DIETRICH STEINKOPFF VERLAG,,, 
2288,ADJUSTMENT PROBLEM DIMENSIONS IN SLOVAK ADOLESCENTS,2000,1,1,STUDIA PSYCHOLOGICA,0039-3320,42,1,43,RUISELOVA Z and PROKOPCAKOVA A,NA,,SLOVAK ACAD SCIENCES INST EXPERIMENTAL PSYCHOLOGY,,, 
2289,"ATTACHMENT, ADOLESCENT COMPETENCIES, AND SUBSTANCE USE: DEVELOPMENTAL CONSIDERATIONS IN THE STUDY OF RISK BEHAVIORS",2000,1,1,SUBSTANCE USE & MISUSE,1082-6084,35,9,1177,BELL NJ and FORTHUN LF and SUN SW,10.3109/10826080009147478,,MARCEL DEKKER INC,,, 
2290,LONGITUDINAL COURSE OF BEHAVIORAL AND EMOTIONAL PROBLEMS IN FRAGILE X SYNDROME,1999,1,1,AMERICAN JOURNAL OF MEDICAL GENETICS,0148-7299,87,5,436,EINFELD S and TONGE B and TURNER G,10.1002/(SICI)1096-8628(19991222)87:5<436::AID-AJMG13>3.0.CO;2-M,,WILEY-LISS,,, 
2291,PERFORMANCE OF THE PERSONALITY INVENTORY FOR YOUTH VALIDITY SCALES,1999,1,1,ASSESSMENT,1073-1911,6,4,367,WROBEL TA and LACHAR D and WROBEL NH and MORGAN ST and GRUBER CP and NEHER JA,10.1177/107319119900600407,,PSYCHOLOGICAL ASSESSMENT RESOURCES INC,,, 
2292,PSYCHOSOCIAL FACTORS AND ADEQUACY OF SERVICES FOR CHILDREN IN CHILDREN'S HOMES,1999,1,1,EUROPEAN CHILD & ADOLESCENT PSYCHIATRY,1018-8827,8,4,268,HUKKANEN R and SOURANDER A and BERGROTH L and PIHA J,10.1007/S007870050101,,DR DIETRICH STEINKOPFF VERLAG,,, 
2293,"WATCH, WAIT, AND WONDER: TESTING THE EFFECTIVENESS OF A NEW APPROACH TO MOTHER-INFANT PSYCHOTHERAPY",1999,1,1,INFANT MENTAL HEALTH JOURNAL,0163-9641,20,4,429,COHEN NJ and MUIR E and LOJKASEK M and MUIR R and PARKER CJ and BARWICK M and BROWN M,10.1002/(SICI)1097-0355(199924)20:4<429::AID-IMHJ5>3.0.CO;2-Q,,MICHIGAN ASSN INFANT MENTAL HEALTH,,, 
2294,HELP-SEEKING PREFERENCES AND HELP-SEEKING BEHAVIORS: AN OVERVIEW OF STUDIES,1999,1,1,JAPANESE JOURNAL OF EDUCATIONAL PSYCHOLOGY,0021-5015,47,4,530,MIZUNO H and ISHIKUMA T,10.5926/JJEP1953.47.4_530,,JAPANESE ASSOC EDUCATIONAL PSYCHOLOGY,,, 
2295,CONTINUITY OF PSYCHOPATHOLOGY IN YOUTHS REFERRED TO MENTAL HEALTH SERVICES,1999,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,38,12,1560,VISSER JH and VAN DER ENDE J and KOOT HM and VERHULST FC,10.1097/00004583-199912000-00018,,LIPPINCOTT WILLIAMS & WILKINS,,, 
2296,BLADDER EXSTROPHY: PSYCHOLOGICAL IMPACT DURING CHILDHOOD,1999,1,1,JOURNAL OF UROLOGY,0022-5347,162,6,2125,STJERNQVIST K and KOCKUM CC,10.1016/S0022-5347(05)68139-6,,ELSEVIER SCIENCE INC,,, 
2297,"JUVENILE OFFENDERS WITH BEHAVIORAL DISORDERS, LEARNING DISABILITIES, AND NO DISABILITIES: SELF-REPORTS OF PERSONAL, FAMILY, AND SCHOOL CHARACTERISTICS",1999,1,1,BEHAVIORAL DISORDERS,0198-7429,25,1,22,ZABEL RH and NIGRO FA,NA,,COUNCIL CHILDREN BEHAVIORAL DISORDERS,,, 
2298,"BEHAVIOR AND EMOTIONAL PROBLEMS AMONG JAMAICAN CHILDREN AND ADOLESCENTS: AN EPIDEMIOLOGICAL SURVEY OF PARENT, TEACHER, AND SELF-REPORTS FOR AGES 6-18 YEARS",1999,1,1,INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS,0147-1767,23,5,727,LAMBERT MC and LYUBANSKY M,10.1016/S0147-1767(99)00018-8,,PERGAMON-ELSEVIER SCIENCE LTD,,, 
2299,INFLICTED TRAUMATIC BRAIN INJURY: RELATIONSHIP OF DEVELOPMENTAL OUTCOME TO SEVERITY OF INJURY,1999,1,1,PEDIATRIC NEUROSURGERY,1016-2291,31,5,251,EWING-COBBS L and PRASAD M and KRAMER L and LANDRY S,10.1159/000028872,,KARGER,,, 
2300,THE IMPACT OF AN EMOTIONAL SELF-MANAGEMENT SKILLS COURSE ON PSYCHOSOCIAL FUNCTIONING AND AUTONOMIC RECOVERY TO STRESS IN MIDDLE SCHOOL CHILDREN,1999,1,1,INTEGRATIVE PHYSIOLOGICAL AND BEHAVIORAL SCIENCE,1053-881X,34,4,246,MCCRATY R and ATKINSON M and TOMASINO D and GOELITZ J and MAYROVITZ HN,10.1007/BF02688693,,TRANSACTION PUBLISHERS,,, 
2301,IMPROVING PREVENTION IN DUTCH CHILD HEALTH CARE IN SCHOOLS - DEVELOPMENT OF A SHORT QUESTIONNAIRE FOR EARLY DETECTION OF PSYCHOSOCIAL- AND RELATED CHILD REARING PROBLEMS,1999,1,1,EUROPEAN JOURNAL OF PUBLIC HEALTH,1101-1262,9,3,200,BOUCHIER CAM and DE ROVER CM and DE VRIES-LEQUIN I and KROESBERGEN HT and VISEE WF and ABEN DJM,10.1093/EURPUB/9.3.200,,OXFORD UNIV PRESS,,, 
2302,"UTILIZATION OF ALCOHOL, DRUG, AND MENTAL HEALTH TREATMENT SERVICES AMONG AMERICAN INDIAN ADOLESCENT DETAINEES",1999,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,38,9,1102,NOVINS DK and DUCLOS CW and MARTIN C and JEWETT CS and MANSON SM,10.1097/00004583-199909000-00013,,ELSEVIER SCIENCE INC,,, 
2303,"PHYSICALLY ABUSED ADOLESCENTS: BEHAVIOR PROBLEMS, FUNCTIONAL IMPAIRMENT, AND COMPARISON OF INFORMANTS' REPORTS",1999,1,1,PEDIATRICS,0031-4005,104,1,43,KAPLAN SJ and LABRUNA V and PELCOVITZ D and SALZINGER S and MANDEL F and WEINER M,10.1542/PEDS.104.1.43,,AMER ACAD PEDIATRICS,,, 
2304,THE DIFFERENTIAL TEST OF CONDUCT AND EMOTIONAL PROBLEMS AS AN EVALUATIVE TOOL FOR THE WILLIE M. PROGRAM,1999,1,1,ADOLESCENCE,0001-8449,34,134,437,WEST HA and VERHAAGEN DA,NA,,LIBRA PUBLISHERS INC,,, 
2305,SUICIDE ATTEMPTS AMONG AMERICAN INDIAN AND ALASKA NATIVE YOUTH - RISK AND PROTECTIVE FACTORS,1999,1,1,ARCHIVES OF PEDIATRICS & ADOLESCENT MEDICINE,1072-4710,153,6,573,BOROWSKY IW and RESNICK MD and IRELAND M and BLUM RW,10.1001/ARCHPEDI.153.6.573,,AMER MEDICAL ASSOC,,, 
2306,EMOTIONAL AND BEHAVIOURAL PROBLEMS IN ADOLESCENTS YOUNG ADULTS RECEIVING TREATMENT AT A COMMUNITY-BASED PSYCHOTHERAPY CENTRE FOR YOUNG PEOPLE: A PRELIMINARY STUDY OF THE CORRESPONDENCE AMONG ADOLESCENT YOUNG ADULT AND SIGNIFICANT OTHER REPORTS,1999,1,1,BRITISH JOURNAL OF MEDICAL PSYCHOLOGY,0007-1129,72,,251,BARUCH G and FEARON P and GERBER A,10.1348/000711299159880,,BRITISH PSYCHOLOGICAL SOC,,, 
2307,SOCIAL AND EMOTIONAL PROBLEMS IN CHILDREN WITH NEUROFIBROMATOSIS TYPE 1: EVIDENCE AND PROPOSED INTERVENTIONS,1999,1,1,JOURNAL OF PEDIATRICS,0022-3476,134,6,767,JOHNSON NS and SAAL HM and LOVELL AM and SCHORRY EK,10.1016/S0022-3476(99)70296-9,,MOSBY-ELSEVIER,,, 
2308,PROBLEMS AND COMPETENCIES REPORTED BY PARENTS OF VIETNAMESE CHILDREN IN HANOI,1999,1,1,JOURNAL OF THE AMERICAN ACADEMY OF CHILD AND ADOLESCENT PSYCHIATRY,0890-8567,38,6,731,MCKELVEY RS and DAVIES LC and SANG DL and PICKERING KR and TU HC,10.1097/00004583-199906000-00021,,LIPPINCOTT WILLIAMS & WILKINS,,, 
